Year,hg/ha_yield,avg_temp,pesticides_tonnes,cluster,norm_yield,norm_temp,temp_binned,yield_bins,decade
2005,19385,25.4,35342.0,0,0.032282514254325156,0.27061310782240966,Low,Medium,2000
2005,19385,25.77,35342.0,0,0.032282514254325156,0.3488372093023253,Medium,Medium,2000
2005,19385,25.62,35342.0,0,0.032282514254325156,0.3171247357293865,Low,Medium,2000
2005,19385,26.23,35342.0,0,0.032282514254325156,0.44608879492600373,Medium,Medium,2000
2005,19385,26.11,35342.0,0,0.032282514254325156,0.4207188160676525,Medium,Medium,2000
2005,19385,25.09,35342.0,0,0.032282514254325156,0.20507399577167007,Low,Medium,2000
2005,19385,26.51,35342.0,0,0.032282514254325156,0.5052854122621566,Medium,Medium,2000
2005,19385,25.07,35342.0,0,0.032282514254325156,0.20084566596194442,Low,Medium,2000
2005,19385,26.72,35342.0,0,0.032282514254325156,0.5496828752642697,Medium,Medium,2000
2005,19385,26.3,35342.0,0,0.032282514254325156,0.46088794926004173,Medium,Medium,2000
2005,188908,25.85,35342.0,0,0.47997792197159966,0.36575052854122614,Medium,Very High,2000
2005,188908,26.83,35342.0,0,0.47997792197159966,0.5729386892177581,Medium,Very High,2000
2005,188908,26.28,35342.0,0,0.47997792197159966,0.45665961945031697,Medium,Very High,2000
2005,188908,24.12,35342.0,0,0.47997792197159966,0.0,Low,Very High,2000
2005,188908,25.48,35342.0,0,0.47997792197159966,0.2875264270613105,Low,Very High,2000
2005,188908,25.82,35342.0,0,0.47997792197159966,0.35940803382663766,Medium,Very High,2000
2005,188908,25.72,35342.0,0,0.47997792197159966,0.3382663847780121,Medium,Very High,2000
2005,188908,26.73,35342.0,0,0.47997792197159966,0.5517970401691326,Medium,Very High,2000
2005,188908,27.49,35342.0,0,0.47997792197159966,0.7124735729386886,High,Very High,2000
2005,188908,25.4,35342.0,0,0.47997792197159966,0.27061310782240966,Low,Very High,2000
2005,188908,25.77,35342.0,0,0.47997792197159966,0.3488372093023253,Medium,Very High,2000
2005,188908,25.62,35342.0,0,0.47997792197159966,0.3171247357293865,Low,Very High,2000
2005,188908,26.23,35342.0,0,0.47997792197159966,0.44608879492600373,Medium,Very High,2000
2005,188908,26.11,35342.0,0,0.47997792197159966,0.4207188160676525,Medium,Very High,2000
2005,188908,25.09,35342.0,0,0.47997792197159966,0.20507399577167007,Low,Very High,2000
2005,188908,26.51,35342.0,0,0.47997792197159966,0.5052854122621566,Medium,Very High,2000
2005,188908,25.07,35342.0,0,0.47997792197159966,0.20084566596194442,Low,Very High,2000
2005,188908,26.72,35342.0,0,0.47997792197159966,0.5496828752642697,Medium,Very High,2000
2005,188908,26.3,35342.0,0,0.47997792197159966,0.46088794926004173,Medium,Very High,2000
2005,31537,25.85,35342.0,0,0.06437488280950834,0.36575052854122614,Medium,High,2000
2005,31537,26.83,35342.0,0,0.06437488280950834,0.5729386892177581,Medium,High,2000
2005,31537,26.28,35342.0,0,0.06437488280950834,0.45665961945031697,Medium,High,2000
2005,31537,24.12,35342.0,0,0.06437488280950834,0.0,Low,High,2000
2005,31537,25.48,35342.0,0,0.06437488280950834,0.2875264270613105,Low,High,2000
2005,31537,25.82,35342.0,0,0.06437488280950834,0.35940803382663766,Medium,High,2000
2005,31537,25.72,35342.0,0,0.06437488280950834,0.3382663847780121,Medium,High,2000
2005,31537,26.73,35342.0,0,0.06437488280950834,0.5517970401691326,Medium,High,2000
2005,31537,27.49,35342.0,0,0.06437488280950834,0.7124735729386886,High,High,2000
2005,31537,25.4,35342.0,0,0.06437488280950834,0.27061310782240966,Low,High,2000
2005,31537,25.77,35342.0,0,0.06437488280950834,0.3488372093023253,Medium,High,2000
2005,31537,25.62,35342.0,0,0.06437488280950834,0.3171247357293865,Low,High,2000
2005,31537,26.23,35342.0,0,0.06437488280950834,0.44608879492600373,Medium,High,2000
2005,31537,26.11,35342.0,0,0.06437488280950834,0.4207188160676525,Medium,High,2000
2005,31537,25.09,35342.0,0,0.06437488280950834,0.20507399577167007,Low,High,2000
2005,31537,26.51,35342.0,0,0.06437488280950834,0.5052854122621566,Medium,High,2000
2005,31537,25.07,35342.0,0,0.06437488280950834,0.20084566596194442,Low,High,2000
2005,31537,26.72,35342.0,0,0.06437488280950834,0.5496828752642697,Medium,High,2000
2005,31537,26.3,35342.0,0,0.06437488280950834,0.46088794926004173,Medium,High,2000
2005,7968,25.85,35342.0,0,0.0021312163778828865,0.36575052854122614,Medium,Low,2000
2005,7968,26.83,35342.0,0,0.0021312163778828865,0.5729386892177581,Medium,Low,2000
2005,7968,26.28,35342.0,0,0.0021312163778828865,0.45665961945031697,Medium,Low,2000
2005,7968,24.12,35342.0,0,0.0021312163778828865,0.0,Low,Low,2000
2005,7968,25.48,35342.0,0,0.0021312163778828865,0.2875264270613105,Low,Low,2000
2005,7968,25.82,35342.0,0,0.0021312163778828865,0.35940803382663766,Medium,Low,2000
2005,7968,25.72,35342.0,0,0.0021312163778828865,0.3382663847780121,Medium,Low,2000
2005,7968,26.73,35342.0,0,0.0021312163778828865,0.5517970401691326,Medium,Low,2000
2005,7968,27.49,35342.0,0,0.0021312163778828865,0.7124735729386886,High,Low,2000
2005,7968,25.4,35342.0,0,0.0021312163778828865,0.27061310782240966,Low,Low,2000
2005,7968,25.77,35342.0,0,0.0021312163778828865,0.3488372093023253,Medium,Low,2000
2005,7968,25.62,35342.0,0,0.0021312163778828865,0.3171247357293865,Low,Low,2000
2005,7968,26.23,35342.0,0,0.0021312163778828865,0.44608879492600373,Medium,Low,2000
2005,7968,26.11,35342.0,0,0.0021312163778828865,0.4207188160676525,Medium,Low,2000
2005,7968,25.09,35342.0,0,0.0021312163778828865,0.20507399577167007,Low,Low,2000
2005,7968,26.51,35342.0,0,0.0021312163778828865,0.5052854122621566,Medium,Low,2000
2005,7968,25.07,35342.0,0,0.0021312163778828865,0.20084566596194442,Low,Low,2000
2005,7968,26.72,35342.0,0,0.0021312163778828865,0.5496828752642697,Medium,Low,2000
2005,7968,26.3,35342.0,0,0.0021312163778828865,0.46088794926004173,Medium,Low,2000
2005,10734,25.85,35342.0,0,0.009435980319920143,0.36575052854122614,Medium,Low,2000
2005,10734,26.83,35342.0,0,0.009435980319920143,0.5729386892177581,Medium,Low,2000
2005,10734,26.28,35342.0,0,0.009435980319920143,0.45665961945031697,Medium,Low,2000
2005,10734,24.12,35342.0,0,0.009435980319920143,0.0,Low,Low,2000
2005,10734,25.48,35342.0,0,0.009435980319920143,0.2875264270613105,Low,Low,2000
2005,10734,25.82,35342.0,0,0.009435980319920143,0.35940803382663766,Medium,Low,2000
2005,10734,25.72,35342.0,0,0.009435980319920143,0.3382663847780121,Medium,Low,2000
2005,10734,26.73,35342.0,0,0.009435980319920143,0.5517970401691326,Medium,Low,2000
2005,10734,27.49,35342.0,0,0.009435980319920143,0.7124735729386886,High,Low,2000
2005,10734,25.4,35342.0,0,0.009435980319920143,0.27061310782240966,Low,Low,2000
2005,10734,25.77,35342.0,0,0.009435980319920143,0.3488372093023253,Medium,Low,2000
2005,10734,25.62,35342.0,0,0.009435980319920143,0.3171247357293865,Low,Low,2000
2005,10734,26.23,35342.0,0,0.009435980319920143,0.44608879492600373,Medium,Low,2000
2005,10734,26.11,35342.0,0,0.009435980319920143,0.4207188160676525,Medium,Low,2000
2005,10734,25.09,35342.0,0,0.009435980319920143,0.20507399577167007,Low,Low,2000
2005,10734,26.51,35342.0,0,0.009435980319920143,0.5052854122621566,Medium,Low,2000
2005,10734,25.07,35342.0,0,0.009435980319920143,0.20084566596194442,Low,Low,2000
2005,10734,26.72,35342.0,0,0.009435980319920143,0.5496828752642697,Medium,Low,2000
2005,10734,26.3,35342.0,0,0.009435980319920143,0.46088794926004173,Medium,Low,2000
2005,88477,25.85,35342.0,0,0.21474843988094766,0.36575052854122614,Medium,High,2000
2005,88477,26.83,35342.0,0,0.21474843988094766,0.5729386892177581,Medium,High,2000
2005,88477,26.28,35342.0,0,0.21474843988094766,0.45665961945031697,Medium,High,2000
2005,88477,24.12,35342.0,0,0.21474843988094766,0.0,Low,High,2000
2005,88477,25.48,35342.0,0,0.21474843988094766,0.2875264270613105,Low,High,2000
2005,88477,25.82,35342.0,0,0.21474843988094766,0.35940803382663766,Medium,High,2000
2005,88477,25.72,35342.0,0,0.21474843988094766,0.3382663847780121,Medium,High,2000
2005,88477,26.73,35342.0,0,0.21474843988094766,0.5517970401691326,Medium,High,2000
2005,88477,27.49,35342.0,0,0.21474843988094766,0.7124735729386886,High,High,2000
2005,88477,25.4,35342.0,0,0.21474843988094766,0.27061310782240966,Low,High,2000
2005,88477,25.77,35342.0,0,0.21474843988094766,0.3488372093023253,Medium,High,2000
2005,88477,25.62,35342.0,0,0.21474843988094766,0.3171247357293865,Low,High,2000
2005,88477,26.23,35342.0,0,0.21474843988094766,0.44608879492600373,Medium,High,2000
2005,88477,26.11,35342.0,0,0.21474843988094766,0.4207188160676525,Medium,High,2000
2005,88477,25.09,35342.0,0,0.21474843988094766,0.20507399577167007,Low,High,2000
2005,88477,26.51,35342.0,0,0.21474843988094766,0.5052854122621566,Medium,High,2000
2005,88477,25.07,35342.0,0,0.21474843988094766,0.20084566596194442,Low,High,2000
2005,88477,26.72,35342.0,0,0.21474843988094766,0.5496828752642697,Medium,High,2000
2005,88477,26.3,35342.0,0,0.21474843988094766,0.46088794926004173,Medium,High,2000
2005,26016,25.85,35342.0,0,0.049794404962802755,0.36575052854122614,Medium,Medium,2000
2005,26016,26.83,35342.0,0,0.049794404962802755,0.5729386892177581,Medium,Medium,2000
2005,26016,26.28,35342.0,0,0.049794404962802755,0.45665961945031697,Medium,Medium,2000
2005,26016,24.12,35342.0,0,0.049794404962802755,0.0,Low,Medium,2000
2005,26016,25.48,35342.0,0,0.049794404962802755,0.2875264270613105,Low,Medium,2000
2005,26016,25.82,35342.0,0,0.049794404962802755,0.35940803382663766,Medium,Medium,2000
2005,26016,25.72,35342.0,0,0.049794404962802755,0.3382663847780121,Medium,Medium,2000
2005,26016,26.73,35342.0,0,0.049794404962802755,0.5517970401691326,Medium,Medium,2000
2005,26016,27.49,35342.0,0,0.049794404962802755,0.7124735729386886,High,Medium,2000
2005,26016,25.4,35342.0,0,0.049794404962802755,0.27061310782240966,Low,Medium,2000
2005,26016,25.77,35342.0,0,0.049794404962802755,0.3488372093023253,Medium,Medium,2000
2005,26016,25.62,35342.0,0,0.049794404962802755,0.3171247357293865,Low,Medium,2000
2005,26016,26.23,35342.0,0,0.049794404962802755,0.44608879492600373,Medium,Medium,2000
2005,26016,26.11,35342.0,0,0.049794404962802755,0.4207188160676525,Medium,Medium,2000
2005,26016,25.09,35342.0,0,0.049794404962802755,0.20507399577167007,Low,Medium,2000
2005,26016,26.51,35342.0,0,0.049794404962802755,0.5052854122621566,Medium,Medium,2000
2005,26016,25.07,35342.0,0,0.049794404962802755,0.20084566596194442,Low,Medium,2000
2005,26016,26.72,35342.0,0,0.049794404962802755,0.5496828752642697,Medium,Medium,2000
2005,26016,26.3,35342.0,0,0.049794404962802755,0.46088794926004173,Medium,Medium,2000
2006,321132,26.34,37423.0,0,0.8291699347958708,0.46934460887949214,Medium,Very High,2000
2006,321132,27.28,37423.0,0,0.8291699347958708,0.6680761099365746,High,Very High,2000
2006,321132,26.39,37423.0,0,0.8291699347958708,0.4799154334038054,Medium,Very High,2000
2006,321132,24.72,37423.0,0,0.8291699347958708,0.12684989429175442,Low,Very High,2000
2006,321132,25.42,37423.0,0,0.8291699347958708,0.2748414376321353,Low,Very High,2000
2006,321132,26.04,37423.0,0,0.8291699347958708,0.4059196617336145,Medium,Very High,2000
2006,321132,26.37,37423.0,0,0.8291699347958708,0.47568710359407973,Medium,Very High,2000
2006,321132,26.99,37423.0,0,0.8291699347958708,0.6067653276955589,Medium,Very High,2000
2006,321132,27.47,37423.0,0,0.8291699347958708,0.708245243128963,High,Very High,2000
2006,321132,25.78,37423.0,0,0.8291699347958708,0.35095137420718814,Medium,Very High,2000
2006,321132,26.43,37423.0,0,0.8291699347958708,0.4883720930232549,Medium,Very High,2000
2006,321132,25.85,37423.0,0,0.8291699347958708,0.36575052854122614,Medium,Very High,2000
2006,321132,26.13,37423.0,0,0.8291699347958708,0.42494714587737725,Medium,Very High,2000
2006,321132,25.31,37423.0,0,0.8291699347958708,0.251585623678646,Low,Very High,2000
2006,321132,26.94,37423.0,0,0.8291699347958708,0.5961945031712474,Medium,Very High,2000
2006,321132,24.98,37423.0,0,0.8291699347958708,0.18181818181818166,Low,Very High,2000
2006,321132,27.15,37423.0,0,0.8291699347958708,0.6405919661733606,Medium,Very High,2000
2006,321132,26.28,37423.0,0,0.8291699347958708,0.45665961945031697,Medium,Very High,2000
2006,19125,26.34,37423.0,0,0.03159587700742361,0.46934460887949214,Medium,Medium,2000
2006,19125,27.28,37423.0,0,0.03159587700742361,0.6680761099365746,High,Medium,2000
2006,19125,26.39,37423.0,0,0.03159587700742361,0.4799154334038054,Medium,Medium,2000
2006,19125,24.72,37423.0,0,0.03159587700742361,0.12684989429175442,Low,Medium,2000
2006,19125,25.42,37423.0,0,0.03159587700742361,0.2748414376321353,Low,Medium,2000
2006,19125,26.04,37423.0,0,0.03159587700742361,0.4059196617336145,Medium,Medium,2000
2006,19125,26.37,37423.0,0,0.03159587700742361,0.47568710359407973,Medium,Medium,2000
2006,19125,26.99,37423.0,0,0.03159587700742361,0.6067653276955589,Medium,Medium,2000
2006,19125,27.47,37423.0,0,0.03159587700742361,0.708245243128963,High,Medium,2000
2006,19125,25.78,37423.0,0,0.03159587700742361,0.35095137420718814,Medium,Medium,2000
2006,19125,26.43,37423.0,0,0.03159587700742361,0.4883720930232549,Medium,Medium,2000
2006,19125,25.85,37423.0,0,0.03159587700742361,0.36575052854122614,Medium,Medium,2000
2006,19125,26.13,37423.0,0,0.03159587700742361,0.42494714587737725,Medium,Medium,2000
2006,19125,25.31,37423.0,0,0.03159587700742361,0.251585623678646,Low,Medium,2000
2006,19125,26.94,37423.0,0,0.03159587700742361,0.5961945031712474,Medium,Medium,2000
2006,19125,24.98,37423.0,0,0.03159587700742361,0.18181818181818166,Low,Medium,2000
2006,19125,27.15,37423.0,0,0.03159587700742361,0.6405919661733606,Medium,Medium,2000
2006,19125,26.28,37423.0,0,0.03159587700742361,0.45665961945031697,Medium,Medium,2000
2006,185920,26.34,37423.0,0,0.472086875457208,0.46934460887949214,Medium,Very High,2000
2006,185920,27.28,37423.0,0,0.472086875457208,0.6680761099365746,High,Very High,2000
2006,185920,26.39,37423.0,0,0.472086875457208,0.4799154334038054,Medium,Very High,2000
2006,185920,24.72,37423.0,0,0.472086875457208,0.12684989429175442,Low,Very High,2000
2006,185920,25.42,37423.0,0,0.472086875457208,0.2748414376321353,Low,Very High,2000
2006,185920,26.04,37423.0,0,0.472086875457208,0.4059196617336145,Medium,Very High,2000
2006,185920,26.37,37423.0,0,0.472086875457208,0.47568710359407973,Medium,Very High,2000
2006,185920,26.99,37423.0,0,0.472086875457208,0.6067653276955589,Medium,Very High,2000
2006,185920,27.47,37423.0,0,0.472086875457208,0.708245243128963,High,Very High,2000
2006,185920,25.78,37423.0,0,0.472086875457208,0.35095137420718814,Medium,Very High,2000
2006,185920,26.43,37423.0,0,0.472086875457208,0.4883720930232549,Medium,Very High,2000
2006,185920,25.85,37423.0,0,0.472086875457208,0.36575052854122614,Medium,Very High,2000
2006,185920,26.13,37423.0,0,0.472086875457208,0.42494714587737725,Medium,Very High,2000
2006,185920,25.31,37423.0,0,0.472086875457208,0.251585623678646,Low,Very High,2000
2006,185920,26.94,37423.0,0,0.472086875457208,0.5961945031712474,Medium,Very High,2000
2006,185920,24.98,37423.0,0,0.472086875457208,0.18181818181818166,Low,Very High,2000
2006,185920,27.15,37423.0,0,0.472086875457208,0.6405919661733606,Medium,Very High,2000
2006,185920,26.28,37423.0,0,0.472086875457208,0.45665961945031697,Medium,Very High,2000
2006,31759,26.34,37423.0,0,0.06496116538186275,0.46934460887949214,Medium,High,2000
2006,31759,27.28,37423.0,0,0.06496116538186275,0.6680761099365746,High,High,2000
2006,31759,26.39,37423.0,0,0.06496116538186275,0.4799154334038054,Medium,High,2000
2006,31759,24.72,37423.0,0,0.06496116538186275,0.12684989429175442,Low,High,2000
2006,31759,25.42,37423.0,0,0.06496116538186275,0.2748414376321353,Low,High,2000
2006,31759,26.04,37423.0,0,0.06496116538186275,0.4059196617336145,Medium,High,2000
2006,31759,26.37,37423.0,0,0.06496116538186275,0.47568710359407973,Medium,High,2000
2006,31759,26.99,37423.0,0,0.06496116538186275,0.6067653276955589,Medium,High,2000
2006,31759,27.47,37423.0,0,0.06496116538186275,0.708245243128963,High,High,2000
2006,31759,25.78,37423.0,0,0.06496116538186275,0.35095137420718814,Medium,High,2000
2006,31759,26.43,37423.0,0,0.06496116538186275,0.4883720930232549,Medium,High,2000
2006,31759,25.85,37423.0,0,0.06496116538186275,0.36575052854122614,Medium,High,2000
2006,31759,26.13,37423.0,0,0.06496116538186275,0.42494714587737725,Medium,High,2000
2006,31759,25.31,37423.0,0,0.06496116538186275,0.251585623678646,Low,High,2000
2006,31759,26.94,37423.0,0,0.06496116538186275,0.5961945031712474,Medium,High,2000
2006,31759,24.98,37423.0,0,0.06496116538186275,0.18181818181818166,Low,High,2000
2006,31759,27.15,37423.0,0,0.06496116538186275,0.6405919661733606,Medium,High,2000
2006,31759,26.28,37423.0,0,0.06496116538186275,0.45665961945031697,Medium,High,2000
2006,8803,26.34,37423.0,0,0.004336378305432095,0.46934460887949214,Medium,Low,2000
2006,8803,27.28,37423.0,0,0.004336378305432095,0.6680761099365746,High,Low,2000
2006,8803,26.39,37423.0,0,0.004336378305432095,0.4799154334038054,Medium,Low,2000
2006,8803,24.72,37423.0,0,0.004336378305432095,0.12684989429175442,Low,Low,2000
2006,8803,25.42,37423.0,0,0.004336378305432095,0.2748414376321353,Low,Low,2000
2006,8803,26.04,37423.0,0,0.004336378305432095,0.4059196617336145,Medium,Low,2000
2006,8803,26.37,37423.0,0,0.004336378305432095,0.47568710359407973,Medium,Low,2000
2006,8803,26.99,37423.0,0,0.004336378305432095,0.6067653276955589,Medium,Low,2000
2006,8803,27.47,37423.0,0,0.004336378305432095,0.708245243128963,High,Low,2000
2006,8803,25.78,37423.0,0,0.004336378305432095,0.35095137420718814,Medium,Low,2000
2006,8803,26.43,37423.0,0,0.004336378305432095,0.4883720930232549,Medium,Low,2000
2006,8803,25.85,37423.0,0,0.004336378305432095,0.36575052854122614,Medium,Low,2000
2006,8803,26.13,37423.0,0,0.004336378305432095,0.42494714587737725,Medium,Low,2000
2006,8803,25.31,37423.0,0,0.004336378305432095,0.251585623678646,Low,Low,2000
2006,8803,26.94,37423.0,0,0.004336378305432095,0.5961945031712474,Medium,Low,2000
2006,8803,24.98,37423.0,0,0.004336378305432095,0.18181818181818166,Low,Low,2000
2006,8803,27.15,37423.0,0,0.004336378305432095,0.6405919661733606,Medium,Low,2000
2006,8803,26.28,37423.0,0,0.004336378305432095,0.45665961945031697,Medium,Low,2000
2006,10628,26.34,37423.0,0,0.009156043596183355,0.46934460887949214,Medium,Low,2000
2006,10628,27.28,37423.0,0,0.009156043596183355,0.6680761099365746,High,Low,2000
2006,10628,26.39,37423.0,0,0.009156043596183355,0.4799154334038054,Medium,Low,2000
2006,10628,24.72,37423.0,0,0.009156043596183355,0.12684989429175442,Low,Low,2000
2006,10628,25.42,37423.0,0,0.009156043596183355,0.2748414376321353,Low,Low,2000
2006,10628,26.04,37423.0,0,0.009156043596183355,0.4059196617336145,Medium,Low,2000
2006,10628,26.37,37423.0,0,0.009156043596183355,0.47568710359407973,Medium,Low,2000
2006,10628,26.99,37423.0,0,0.009156043596183355,0.6067653276955589,Medium,Low,2000
2006,10628,27.47,37423.0,0,0.009156043596183355,0.708245243128963,High,Low,2000
2006,10628,25.78,37423.0,0,0.009156043596183355,0.35095137420718814,Medium,Low,2000
2006,10628,26.43,37423.0,0,0.009156043596183355,0.4883720930232549,Medium,Low,2000
2006,10628,25.85,37423.0,0,0.009156043596183355,0.36575052854122614,Medium,Low,2000
2006,10628,26.13,37423.0,0,0.009156043596183355,0.42494714587737725,Medium,Low,2000
2006,10628,25.31,37423.0,0,0.009156043596183355,0.251585623678646,Low,Low,2000
2006,10628,26.94,37423.0,0,0.009156043596183355,0.5961945031712474,Medium,Low,2000
2006,10628,24.98,37423.0,0,0.009156043596183355,0.18181818181818166,Low,Low,2000
2006,10628,27.15,37423.0,0,0.009156043596183355,0.6405919661733606,Medium,Low,2000
2006,10628,26.28,37423.0,0,0.009156043596183355,0.45665961945031697,Medium,Low,2000
2006,86849,26.34,37423.0,0,0.21044903435034873,0.46934460887949214,Medium,High,2000
2006,86849,27.28,37423.0,0,0.21044903435034873,0.6680761099365746,High,High,2000
2006,86849,26.39,37423.0,0,0.21044903435034873,0.4799154334038054,Medium,High,2000
2006,86849,24.72,37423.0,0,0.21044903435034873,0.12684989429175442,Low,High,2000
2006,86849,25.42,37423.0,0,0.21044903435034873,0.2748414376321353,Low,High,2000
2006,86849,26.04,37423.0,0,0.21044903435034873,0.4059196617336145,Medium,High,2000
2006,86849,26.37,37423.0,0,0.21044903435034873,0.47568710359407973,Medium,High,2000
2006,86849,26.99,37423.0,0,0.21044903435034873,0.6067653276955589,Medium,High,2000
2006,86849,27.47,37423.0,0,0.21044903435034873,0.708245243128963,High,High,2000
2006,86849,25.78,37423.0,0,0.21044903435034873,0.35095137420718814,Medium,High,2000
2006,86849,26.43,37423.0,0,0.21044903435034873,0.4883720930232549,Medium,High,2000
2006,86849,25.85,37423.0,0,0.21044903435034873,0.36575052854122614,Medium,High,2000
2006,86849,26.13,37423.0,0,0.21044903435034873,0.42494714587737725,Medium,High,2000
2006,86849,25.31,37423.0,0,0.21044903435034873,0.251585623678646,Low,High,2000
2006,86849,26.94,37423.0,0,0.21044903435034873,0.5961945031712474,Medium,High,2000
2006,86849,24.98,37423.0,0,0.21044903435034873,0.18181818181818166,Low,High,2000
2006,86849,27.15,37423.0,0,0.21044903435034873,0.6405919661733606,Medium,High,2000
2006,86849,26.28,37423.0,0,0.21044903435034873,0.45665961945031697,Medium,High,2000
2006,26188,26.34,37423.0,0,0.05024864191075301,0.46934460887949214,Medium,Medium,2000
2006,26188,27.28,37423.0,0,0.05024864191075301,0.6680761099365746,High,Medium,2000
2006,26188,26.39,37423.0,0,0.05024864191075301,0.4799154334038054,Medium,Medium,2000
2006,26188,24.72,37423.0,0,0.05024864191075301,0.12684989429175442,Low,Medium,2000
2006,26188,25.42,37423.0,0,0.05024864191075301,0.2748414376321353,Low,Medium,2000
2006,26188,26.04,37423.0,0,0.05024864191075301,0.4059196617336145,Medium,Medium,2000
2006,26188,26.37,37423.0,0,0.05024864191075301,0.47568710359407973,Medium,Medium,2000
2006,26188,26.99,37423.0,0,0.05024864191075301,0.6067653276955589,Medium,Medium,2000
2006,26188,27.47,37423.0,0,0.05024864191075301,0.708245243128963,High,Medium,2000
2006,26188,25.78,37423.0,0,0.05024864191075301,0.35095137420718814,Medium,Medium,2000
2006,26188,26.43,37423.0,0,0.05024864191075301,0.4883720930232549,Medium,Medium,2000
2006,26188,25.85,37423.0,0,0.05024864191075301,0.36575052854122614,Medium,Medium,2000
2006,26188,26.13,37423.0,0,0.05024864191075301,0.42494714587737725,Medium,Medium,2000
2006,26188,25.31,37423.0,0,0.05024864191075301,0.251585623678646,Low,Medium,2000
2006,26188,26.94,37423.0,0,0.05024864191075301,0.5961945031712474,Medium,Medium,2000
2006,26188,24.98,37423.0,0,0.05024864191075301,0.18181818181818166,Low,Medium,2000
2006,26188,27.15,37423.0,0,0.05024864191075301,0.6405919661733606,Medium,Medium,2000
2006,26188,26.28,37423.0,0,0.05024864191075301,0.45665961945031697,Medium,Medium,2000
2007,322204,26.0,27422.77,0,0.8320009929830956,0.3974630021141641,Medium,Very High,2000
2007,322204,27.51,27422.77,0,0.8320009929830956,0.7167019027484143,High,Very High,2000
2007,322204,25.98,27422.77,0,0.8320009929830956,0.3932346723044393,Medium,Very High,2000
2007,322204,24.6,27422.77,0,0.8320009929830956,0.10147991543340318,Low,Very High,2000
2007,322204,25.46,27422.77,0,0.8320009929830956,0.28329809725158484,Low,Very High,2000
2007,322204,25.95,27422.77,0,0.8320009929830956,0.3868921775898517,Medium,Very High,2000
2007,322204,26.15,27422.77,0,0.8320009929830956,0.4291754756871029,Medium,Very High,2000
2007,322204,26.58,27422.77,0,0.8320009929830956,0.5200845665961937,Medium,Very High,2000
2007,322204,27.55,27422.77,0,0.8320009929830956,0.7251585623678647,High,Very High,2000
2007,322204,25.66,27422.77,0,0.8320009929830956,0.3255813953488369,Low,Very High,2000
2007,322204,26.27,27422.77,0,0.8320009929830956,0.45454545454545414,Medium,Very High,2000
2007,322204,25.44,27422.77,0,0.8320009929830956,0.2790697674418601,Low,Very High,2000
2007,322204,26.39,27422.77,0,0.8320009929830956,0.4799154334038054,Medium,Very High,2000
2007,322204,25.59,27422.77,0,0.8320009929830956,0.3107822410147989,Low,Very High,2000
2007,322204,25.58,27422.77,0,0.8320009929830956,0.3086680761099361,Low,Very High,2000
2007,322204,27.23,27422.77,0,0.8320009929830956,0.6575052854122614,Medium,Very High,2000
2007,322204,24.59,27422.77,0,0.8320009929830956,0.09936575052854035,Low,Very High,2000
2007,322204,27.31,27422.77,0,0.8320009929830956,0.6744186046511622,High,Very High,2000
2007,322204,25.82,27422.77,0,0.8320009929830956,0.35940803382663766,Medium,Very High,2000
2007,23352,26.0,27422.77,0,0.042759014094549956,0.3974630021141641,Medium,Medium,2000
2007,23352,27.51,27422.77,0,0.042759014094549956,0.7167019027484143,High,Medium,2000
2007,23352,25.98,27422.77,0,0.042759014094549956,0.3932346723044393,Medium,Medium,2000
2007,23352,24.6,27422.77,0,0.042759014094549956,0.10147991543340318,Low,Medium,2000
2007,23352,25.46,27422.77,0,0.042759014094549956,0.28329809725158484,Low,Medium,2000
2007,23352,25.95,27422.77,0,0.042759014094549956,0.3868921775898517,Medium,Medium,2000
2007,23352,26.15,27422.77,0,0.042759014094549956,0.4291754756871029,Medium,Medium,2000
2007,23352,26.58,27422.77,0,0.042759014094549956,0.5200845665961937,Medium,Medium,2000
2007,23352,27.55,27422.77,0,0.042759014094549956,0.7251585623678647,High,Medium,2000
2007,23352,25.66,27422.77,0,0.042759014094549956,0.3255813953488369,Low,Medium,2000
2007,23352,26.27,27422.77,0,0.042759014094549956,0.45454545454545414,Medium,Medium,2000
2007,23352,25.44,27422.77,0,0.042759014094549956,0.2790697674418601,Low,Medium,2000
2007,23352,26.39,27422.77,0,0.042759014094549956,0.4799154334038054,Medium,Medium,2000
2007,23352,25.59,27422.77,0,0.042759014094549956,0.3107822410147989,Low,Medium,2000
2007,23352,25.58,27422.77,0,0.042759014094549956,0.3086680761099361,Low,Medium,2000
2007,23352,27.23,27422.77,0,0.042759014094549956,0.6575052854122614,Medium,Medium,2000
2007,23352,24.59,27422.77,0,0.042759014094549956,0.09936575052854035,Low,Medium,2000
2007,23352,27.31,27422.77,0,0.042759014094549956,0.6744186046511622,High,Medium,2000
2007,23352,25.82,27422.77,0,0.042759014094549956,0.35940803382663766,Medium,Medium,2000
2007,164101,26.0,27422.77,0,0.4144648058797276,0.3974630021141641,Medium,Very High,2000
2007,164101,27.51,27422.77,0,0.4144648058797276,0.7167019027484143,High,Very High,2000
2007,164101,25.98,27422.77,0,0.4144648058797276,0.3932346723044393,Medium,Very High,2000
2007,164101,24.6,27422.77,0,0.4144648058797276,0.10147991543340318,Low,Very High,2000
2007,164101,25.46,27422.77,0,0.4144648058797276,0.28329809725158484,Low,Very High,2000
2007,164101,25.95,27422.77,0,0.4144648058797276,0.3868921775898517,Medium,Very High,2000
